Complaint_ID,Complaint_Date,Complaint_Time,Complaint_Channel,Complainant_Age,Complainant_Gender,Complainant_State,Complainant_District,Complainant_City,Complainant_Pincode,Complainant_ID_Type,Incident_Date,Incident_Time,Incident_Type,Fraud_Type,Incident_Description,Incident_State,Incident_District,Incident_City,Incident_Location,Transaction_ID,Transaction_Amount,Payment_Mode,Bank_Name,ATM_ID,ATM_Location,Evidence_Available,Bank_Statement_Available,Transaction_Receipt_Available,Screenshot_Available
CMP_20260915_01418,2026-09-15,23:09:15,Online Grievance,54,Female,Delhi,Central Delhi,Delhi,674833,Govt Employee ID,2026-09-15,05:09:15,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260915_053452,15000.0,UPI,State Bank of India,ATM_DEL_0065,"Railway Station Kiosk, Delhi",1,1,1,1
CMP_20260916_01608,2026-09-16,00:10:43,Police Station,29,Male,Bihar,Patna,Patna,217163,Voter ID,2026-09-15,23:10:43,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260915_054022,95000.0,UPI,Axis Bank,ATM_PAT_0485,"Shopping Mall Kiosk, Patna",1,1,0,1
CMP_20260916_01108,2026-09-16,02:46:23,Cyber Cell Desk,44,Male,Bihar,Patna,Patna,396540,Voter ID,2026-09-14,14:46:23,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260914_052522,75000.0,UPI,ICICI Bank,ATM_PAT_0028,"Commercial Area Kiosk, Patna",1,1,1,1
CMP_20260916_01367,2026-09-16,02:56:44,Police Station,39,Female,Rajasthan,Jaipur,Jaipur,725334,Passport,2026-09-15,15:56:44,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Jaipur,Rajasthan,Jaipur,Jaipur,Jaipur Commercial Sector,TXN_20260915_053299,75000.0,UPI,State Bank of India,ATM_JAI_0497,"Market Kiosk, Jaipur",1,1,0,1
CMP_20260916_03079,2026-09-16,07:07:24,Online Grievance,35,Female,Bihar,Patna,Patna,200564,Passport,2026-09-15,05:07:24,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260915_058435,49000.0,UPI,Punjab National Bank,ATM_PAT_0558,"Shopping Mall Kiosk, Patna",1,1,1,1
CMP_20260916_03033,2026-09-16,07:25:57,Bank Helpline,55,Male,West Bengal,Purba Bardhaman,Bardhaman,520852,Ration Card,2026-09-15,15:25:57,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Bardhaman,West Bengal,Purba Bardhaman,Bardhaman,Bardhaman Commercial Sector,TXN_20260915_058297,25000.0,UPI,Kotak Mahindra Bank,ATM_BAR_0405,"Shopping Mall Kiosk, Bardhaman",1,1,1,1
CMP_20260916_00996,2026-09-16,08:29:41,NCRP 1930 Portal,55,Male,West Bengal,Kolkata,Kolkata,111550,Driving License,2026-09-15,05:29:41,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260915_052186,95000.0,UPI,State Bank of India,ATM_KOL_0277,"Commercial Area Kiosk, Kolkata",1,1,1,1
CMP_20260916_02113,2026-09-16,09:13:04,Online Grievance,54,Male,Delhi,Central Delhi,Delhi,494948,Passport,2026-09-14,11:13:04,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260914_055537,25000.0,UPI,State Bank of India,ATM_DEL_0110,"Residential Kiosk, Delhi",1,1,1,0
CMP_20260916_02555,2026-09-16,09:37:25,Bank Helpline,54,Male,Haryana,Gurugram,Gurgaon/Gurugram,650447,Driving License,2026-09-15,01:37:25,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260915_056863,15000.0,UPI,State Bank of India,ATM_GUR_0021,"Highway Kiosk, Gurgaon/Gurugram",1,1,1,1
CMP_20260916_00144,2026-09-16,09:43:32,Bank Helpline,48,Male,Delhi,Central Delhi,Delhi,464046,Driving License,2026-09-15,10:43:32,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260915_049630,25000.0,UPI,State Bank of India,ATM_DEL_0384,"Shopping Mall Kiosk, Delhi",1,1,1,1
CMP_20260916_02790,2026-09-16,10:10:26,Online Grievance,67,Male,Jharkhand,Deoghar,Deoghar,440434,Voter ID,2026-09-15,17:10:26,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Deoghar,Jharkhand,Deoghar,Deoghar,Deoghar Commercial Sector,TXN_20260915_057568,95000.0,UPI,HDFC Bank,ATM_DEO_0276,"Bus Stand Kiosk, Deoghar",1,1,1,1
CMP_20260916_00142,2026-09-16,12:17:07,NCRP 1930 Portal,45,Female,West Bengal,Kolkata,Kolkata,162079,Driving License,2026-09-14,23:17:07,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260914_049624,75000.0,UPI,ICICI Bank,ATM_KOL_0377,"Railway Station Kiosk, Kolkata",1,1,1,1
CMP_20260916_01852,2026-09-16,14:44:45,Online Grievance,66,Male,Jharkhand,Dumka,Dumka,633932,Driving License,2026-09-15,11:44:45,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Dumka,Jharkhand,Dumka,Dumka,Dumka Commercial Sector,TXN_20260915_054754,95000.0,UPI,Union Bank of India,ATM_DUM_0572,"Market Kiosk, Dumka",1,1,0,1
CMP_20260916_02285,2026-09-16,16:43:24,Police Station,46,Male,Rajasthan,Alwar,Alwar,815857,Passport,2026-09-16,15:43:24,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260916_056053,15000.0,UPI,Union Bank of India,ATM_ALW_0071,"Bus Stand Kiosk, Alwar",1,1,0,1
CMP_20260916_01518,2026-09-16,18:22:41,Bank Helpline,59,Male,Delhi,Central Delhi,Delhi,335027,Voter ID,2026-09-16,17:22:41,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260916_053752,95000.0,UPI,IndusInd Bank,ATM_DEL_0311,"Railway Station Kiosk, Delhi",1,1,1,1
CMP_20260916_02582,2026-09-16,18:34:17,Police Station,41,Male,Delhi,Central Delhi,Delhi,121820,Passport,2026-09-15,18:34:17,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260915_056944,15000.0,UPI,HDFC Bank,ATM_DEL_0104,"Educational Area Kiosk, Delhi",1,1,1,1
CMP_20260916_01779,2026-09-16,18:34:51,Bank Helpline,45,Female,Bihar,Nalanda,Nalanda,536394,Driving License,2026-09-15,01:34:51,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Nalanda,Bihar,Nalanda,Nalanda,Nalanda Commercial Sector,TXN_20260915_054535,95000.0,UPI,Bank of Baroda,ATM_NAL_0592,"Bus Stand Kiosk, Nalanda",1,1,1,1
CMP_20260916_01398,2026-09-16,19:32:10,Online Grievance,55,Male,Uttar Pradesh,Mathura,Mathura,205623,Voter ID,2026-09-15,23:32:10,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Mathura,Uttar Pradesh,Mathura,Mathura,Mathura Commercial Sector,TXN_20260915_053392,95000.0,UPI,State Bank of India,ATM_MAT_0200,"Commercial Area Kiosk, Mathura",1,1,0,1
CMP_20260916_02423,2026-09-16,20:35:51,Bank Helpline,35,Male,Bihar,Patna,Patna,317095,Passport,2026-09-16,04:35:51,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260916_056467,95000.0,UPI,Punjab National Bank,ATM_PAT_0203,"Shopping Mall Kiosk, Patna",1,1,0,0
CMP_20260916_02991,2026-09-16,22:19:08,Police Station,50,Female,West Bengal,Howrah,Howrah,743794,Voter ID,2026-09-15,01:19:08,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Howrah,West Bengal,Howrah,Howrah,Howrah Commercial Sector,TXN_20260915_058171,95000.0,UPI,State Bank of India,ATM_HOW_0116,"Commercial Area Kiosk, Howrah",1,1,1,0
CMP_20260916_00263,2026-09-16,22:29:33,Bank Helpline,38,Male,Bihar,Patna,Patna,439964,Govt Employee ID,2026-09-15,01:29:33,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260915_049987,15000.0,UPI,Canara Bank,ATM_PAT_0006,"Residential Kiosk, Patna",1,1,1,1
CMP_20260916_01653,2026-09-16,22:47:51,Bank Helpline,70,Female,Rajasthan,Bharatpur,Bharatpur,395650,Driving License,2026-09-16,16:47:51,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Bharatpur,Rajasthan,Bharatpur,Bharatpur,Bharatpur Commercial Sector,TXN_20260916_054157,95000.0,UPI,ICICI Bank,ATM_BHA_0265,"Market Kiosk, Bharatpur",1,1,0,1
CMP_20260916_00164,2026-09-16,23:21:12,Cyber Cell Desk,27,Male,Delhi,Central Delhi,Delhi,507528,Voter ID,2026-09-16,17:21:12,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260916_049690,75000.0,UPI,HDFC Bank,ATM_DEL_0369,"Railway Station Kiosk, Delhi",1,1,1,1
CMP_20260917_00046,2026-09-17,00:03:29,Cyber Cell Desk,41,Female,Haryana,Faridabad,Faridabad,404280,Voter ID,2026-09-16,02:03:29,Financial Cyber-Fraud,Vishing / Customer Care Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Faridabad,Haryana,Faridabad,Faridabad,Faridabad Commercial Sector,TXN_20260916_049336,25000.0,UPI,Canara Bank,ATM_FAR_0563,"Airport Kiosk, Faridabad",1,1,0,1
CMP_20260917_00756,2026-09-17,01:22:20,NCRP 1930 Portal,34,Male,West Bengal,Kolkata,Kolkata,685508,Passport,2026-09-16,01:22:20,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260916_051466,49000.0,UPI,ICICI Bank,ATM_KOL_0577,"Commercial Area Kiosk, Kolkata",1,1,1,1
CMP_20260917_01341,2026-09-17,01:31:16,Cyber Cell Desk,63,Female,Rajasthan,Alwar,Alwar,547975,Govt Employee ID,2026-09-16,00:31:16,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260916_053221,25000.0,UPI,State Bank of India,ATM_ALW_0333,"Airport Kiosk, Alwar",1,1,1,1
CMP_20260917_00186,2026-09-17,02:31:34,Cyber Cell Desk,46,Male,West Bengal,Howrah,Howrah,541963,Govt Employee ID,2026-09-17,01:31:34,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Howrah,West Bengal,Howrah,Howrah,Howrah Commercial Sector,TXN_20260917_049756,49000.0,UPI,Punjab National Bank,ATM_HOW_0473,"Shopping Mall Kiosk, Howrah",1,1,0,0
CMP_20260917_01442,2026-09-17,02:55:13,Bank Helpline,62,Male,West Bengal,Kolkata,Kolkata,308576,Passport,2026-09-15,11:55:13,Financial Cyber-Fraud,Investment / Task Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260915_053524,95000.0,UPI,State Bank of India,ATM_KOL_0144,"Commercial Area Kiosk, Kolkata",1,1,1,1
CMP_20260917_00481,2026-09-17,02:57:33,Cyber Cell Desk,63,Female,West Bengal,Purba Bardhaman,Bardhaman,654935,Ration Card,2026-09-15,03:57:33,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Bardhaman,West Bengal,Purba Bardhaman,Bardhaman,Bardhaman Commercial Sector,TXN_20260915_050641,75000.0,UPI,HDFC Bank,ATM_BAR_0263,"Educational Area Kiosk, Bardhaman",1,1,1,1
CMP_20260917_00687,2026-09-17,03:18:33,NCRP 1930 Portal,54,Male,West Bengal,Howrah,Howrah,658349,Govt Employee ID,2026-09-17,00:18:33,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Howrah,West Bengal,Howrah,Howrah,Howrah Commercial Sector,TXN_20260917_051259,95000.0,UPI,Kotak Mahindra Bank,ATM_HOW_0312,"Railway Station Kiosk, Howrah",1,1,1,1
CMP_20260917_01713,2026-09-17,04:52:48,NCRP 1930 Portal,70,Male,West Bengal,Purba Bardhaman,Bardhaman,517013,Voter ID,2026-09-15,18:52:48,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Bardhaman,West Bengal,Purba Bardhaman,Bardhaman,Bardhaman Commercial Sector,TXN_20260915_054337,25000.0,UPI,Bank of Baroda,ATM_BAR_0133,"Residential Kiosk, Bardhaman",1,1,1,1
CMP_20260917_00497,2026-09-17,05:25:47,Online Grievance,30,Male,Rajasthan,Jaipur,Jaipur,757505,Ration Card,2026-09-15,12:25:47,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Jaipur,Rajasthan,Jaipur,Jaipur,Jaipur Commercial Sector,TXN_20260915_050689,75000.0,UPI,State Bank of India,ATM_JAI_0497,"Market Kiosk, Jaipur",1,1,0,1
CMP_20260917_00701,2026-09-17,08:48:36,Bank Helpline,43,Female,Rajasthan,Alwar,Alwar,579077,Driving License,2026-09-17,02:48:36,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260917_051301,95000.0,UPI,Canara Bank,ATM_ALW_0273,"Highway Kiosk, Alwar",1,1,0,1
CMP_20260917_02834,2026-09-17,10:37:44,Police Station,38,Female,West Bengal,Kolkata,Kolkata,584110,Passport,2026-09-16,05:37:44,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Kolkata,West Bengal,Kolkata,Kolkata,Kolkata Commercial Sector,TXN_20260916_057700,75000.0,UPI,Bank of Baroda,ATM_KOL_0440,"Shopping Mall Kiosk, Kolkata",1,1,1,0
CMP_20260917_01725,2026-09-17,10:53:31,Online Grievance,70,Male,Rajasthan,Alwar,Alwar,843052,Voter ID,2026-09-16,02:53:31,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260916_054373,49000.0,UPI,ICICI Bank,ATM_ALW_0008,"Commercial Area Kiosk, Alwar",1,1,1,1
CMP_20260917_03058,2026-09-17,11:14:55,NCRP 1930 Portal,36,Female,Haryana,Nuh,Punahana,168129,Ration Card,2026-09-15,22:14:55,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Punahana,Haryana,Nuh,Punahana,Punahana Commercial Sector,TXN_20260915_058372,95000.0,UPI,HDFC Bank,ATM_PUN_0296,"Residential Kiosk, Punahana",1,1,1,1
CMP_20260917_00890,2026-09-17,11:52:58,Online Grievance,43,Male,Haryana,Gurugram,Gurgaon/Gurugram,755451,Govt Employee ID,2026-09-16,17:52:58,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Gurgaon/Gurugram,Haryana,Gurugram,Gurgaon/Gurugram,Gurgaon/Gurugram Commercial Sector,TXN_20260916_051868,25000.0,UPI,HDFC Bank,ATM_GUR_0108,"Commercial Area Kiosk, Gurgaon/Gurugram",1,1,1,1
CMP_20260917_01481,2026-09-17,12:29:26,Police Station,56,Male,Jharkhand,Dumka,Dumka,251663,Passport,2026-09-17,10:29:26,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Dumka,Jharkhand,Dumka,Dumka,Dumka Commercial Sector,TXN_20260917_053641,95000.0,UPI,Union Bank of India,ATM_DUM_0572,"Market Kiosk, Dumka",1,1,1,0
CMP_20260917_00194,2026-09-17,12:51:28,Online Grievance,26,Female,Jharkhand,Dhanbad,Dhanbad,178473,Govt Employee ID,2026-09-17,03:51:28,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Dhanbad,Jharkhand,Dhanbad,Dhanbad,Dhanbad Commercial Sector,TXN_20260917_049780,75000.0,UPI,Axis Bank,ATM_DHA_0292,"Commercial Area Kiosk, Dhanbad",1,1,0,1
CMP_20260917_00300,2026-09-17,13:56:50,Cyber Cell Desk,35,Male,Rajasthan,Alwar,Alwar,580966,Driving License,2026-09-16,22:56:50,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260916_050098,49000.0,UPI,State Bank of India,ATM_ALW_0225,"Railway Station Kiosk, Alwar",1,1,1,1
CMP_20260917_00724,2026-09-17,14:05:39,Online Grievance,56,Female,Bihar,Patna,Patna,148599,Passport,2026-09-16,16:05:39,Financial Cyber-Fraud,Vishing / Customer Care Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Patna,Bihar,Patna,Patna,Patna Commercial Sector,TXN_20260916_051370,15000.0,UPI,Punjab National Bank,ATM_PAT_0558,"Shopping Mall Kiosk, Patna",1,1,0,1
CMP_20260917_03010,2026-09-17,15:43:41,Online Grievance,30,Male,Rajasthan,Alwar,Alwar,607068,Ration Card,2026-09-15,22:43:41,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260915_058228,25000.0,UPI,IndusInd Bank,ATM_ALW_0260,"Railway Station Kiosk, Alwar",1,1,0,1
CMP_20260917_01990,2026-09-17,16:30:27,NCRP 1930 Portal,30,Male,Uttar Pradesh,Agra,Agra,202680,Passport,2026-09-15,17:30:27,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Agra,Uttar Pradesh,Agra,Agra,Agra Commercial Sector,TXN_20260915_055168,95000.0,UPI,IndusInd Bank,ATM_AGR_0254,"Market Kiosk, Agra",1,1,1,1
CMP_20260917_02376,2026-09-17,16:42:16,NCRP 1930 Portal,67,Female,Jharkhand,Deoghar,Deoghar,373514,Govt Employee ID,2026-09-17,14:42:16,Financial Cyber-Fraud,Card Cloning,Victim reported unauthorized transfer followed by ATM cashout ring in Deoghar,Jharkhand,Deoghar,Deoghar,Deoghar Commercial Sector,TXN_20260917_056326,15000.0,UPI,State Bank of India,ATM_DEO_0099,"Shopping Mall Kiosk, Deoghar",1,1,1,1
CMP_20260917_01507,2026-09-17,17:33:55,NCRP 1930 Portal,52,Male,Delhi,Central Delhi,Delhi,127120,Govt Employee ID,2026-09-16,19:33:55,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260916_053719,75000.0,UPI,State Bank of India,ATM_DEL_0261,"Educational Area Kiosk, Delhi",1,1,0,1
CMP_20260917_02449,2026-09-17,18:20:29,NCRP 1930 Portal,38,Female,Jharkhand,Dhanbad,Dhanbad,152145,Voter ID,2026-09-16,04:20:29,Financial Cyber-Fraud,ATM Skimming,Victim reported unauthorized transfer followed by ATM cashout ring in Dhanbad,Jharkhand,Dhanbad,Dhanbad,Dhanbad Commercial Sector,TXN_20260916_056545,25000.0,UPI,HDFC Bank,ATM_DHA_0148,"Market Kiosk, Dhanbad",1,1,0,1
CMP_20260917_00016,2026-09-17,18:21:20,Bank Helpline,61,Female,Delhi,Central Delhi,Delhi,498925,Ration Card,2026-09-17,04:21:20,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Delhi,Delhi,Central Delhi,Delhi,Delhi Commercial Sector,TXN_20260917_049246,25000.0,UPI,IndusInd Bank,ATM_DEL_0311,"Railway Station Kiosk, Delhi",1,1,0,0
CMP_20260917_00801,2026-09-17,18:27:14,Police Station,58,Male,West Bengal,Howrah,Howrah,687794,Govt Employee ID,2026-09-16,05:27:14,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Howrah,West Bengal,Howrah,Howrah,Howrah Commercial Sector,TXN_20260916_051601,75000.0,UPI,State Bank of India,ATM_HOW_0001,"Market Kiosk, Howrah",1,1,0,0
CMP_20260917_00485,2026-09-17,18:41:02,Cyber Cell Desk,70,Female,Rajasthan,Alwar,Alwar,617211,Govt Employee ID,2026-09-17,17:41:02,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260917_050653,75000.0,UPI,State Bank of India,ATM_ALW_0138,"Shopping Mall Kiosk, Alwar",1,1,1,1
CMP_20260917_00585,2026-09-17,19:47:13,NCRP 1930 Portal,25,Male,Rajasthan,Alwar,Alwar,534828,Passport,2026-09-17,11:47:13,Financial Cyber-Fraud,OTP / SIM-Swap Fraud,Victim reported unauthorized transfer followed by ATM cashout ring in Alwar,Rajasthan,Alwar,Alwar,Alwar Commercial Sector,TXN_20260917_050953,49000.0,UPI,State Bank of India,ATM_ALW_0138,"Shopping Mall Kiosk, Alwar",1,1,1,1
CMP_20260917_01985,2026-09-17,20:09:27,Online Grievance,55,Female,Jharkhand,Dumka,Dumka,631692,Govt Employee ID,2026-09-17,11:09:27,Financial Cyber-Fraud,UPI Phishing & Impersonation,Victim reported unauthorized transfer followed by ATM cashout ring in Dumka,Jharkhand,Dumka,Dumka,Dumka Commercial Sector,TXN_20260917_055153,75000.0,UPI,HDFC Bank,ATM_DUM_0194,"Market Kiosk, Dumka",1,1,0,1
CMP_20260917_00686,2026-09-17,22:22:16,Online Grievance,52,Male,West Bengal,Purba Bardhaman,Bardhaman,179947,Driving License,2026-09-16,01:22:16,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Bardhaman,West Bengal,Purba Bardhaman,Bardhaman,Bardhaman Commercial Sector,TXN_20260916_051256,15000.0,UPI,HDFC Bank,ATM_BAR_0314,"Residential Kiosk, Bardhaman",1,1,1,1
CMP_20260917_02214,2026-09-17,22:54:38,Bank Helpline,30,Female,Rajasthan,Bharatpur,Bharatpur,130615,Ration Card,2026-09-16,02:54:38,Financial Cyber-Fraud,Vishing / Customer Care Scam,Victim reported unauthorized transfer followed by ATM cashout ring in Bharatpur,Rajasthan,Bharatpur,Bharatpur,Bharatpur Commercial Sector,TXN_20260916_055840,15000.0,UPI,State Bank of India,ATM_BHA_0250,"Shopping Mall Kiosk, Bharatpur",1,1,1,0
CMP_20260917_00751,2026-09-17,23:02:17,Cyber Cell Desk,48,Male,Rajasthan,Jaipur,Jaipur,486815,Voter ID,2026-09-16,02:02:17,Financial Cyber-Fraud,Unauthorized ATM Cash-Out,Victim reported unauthorized transfer followed by ATM cashout ring in Jaipur,Rajasthan,Jaipur,Jaipur,Jaipur Commercial Sector,TXN_20260916_051451,75000.0,UPI,State Bank of India,ATM_JAI_0236,"Residential Kiosk, Jaipur",1,1,1,1
